year,prob,conf_raw,conf_cal,god,consensus,pick,real,hit,tier
2025,0.5926996982888798,59.3,53.6,False,2,1,1,1,STANDARD
2025,0.4348933407884487,56.5,53.6,False,3,0,1,0,STANDARD
2025,0.5560237213037923,55.6,53.6,False,4,1,1,1,STANDARD
2025,0.5135099871397513,51.4,49.3,False,4,1,1,1,STANDARD
2025,0.4044443624033237,59.6,53.6,False,4,0,1,0,STANDARD
2025,0.7006998355812973,70.1,66.7,False,4,1,0,0,VOLUMEN
2025,0.7401460210685114,74.0,66.7,True,4,1,1,1,VOLUMEN
2025,0.46690358029017576,53.3,49.3,False,2,0,1,0,STANDARD
2025,0.37466337197262445,62.5,61.5,False,1,0,1,0,STANDARD
2025,0.5730507558465008,57.3,50.1,False,2,1,0,0,STANDARD
2025,0.2940092953934862,70.6,66.7,False,3,0,0,1,VOLUMEN
2025,0.33412985196579176,66.6,62.0,False,3,0,0,1,STANDARD
2025,0.664556720563589,66.5,62.0,False,4,1,1,1,STANDARD
2025,0.32215180313461356,67.8,62.0,False,4,0,1,0,STANDARD
2025,0.33390110207811036,66.6,62.0,False,2,0,0,1,STANDARD
2025,0.39396237812495133,60.6,61.5,False,3,0,0,1,STANDARD
2025,0.25618836724934246,74.4,66.7,False,4,0,0,1,VOLUMEN
2025,0.49395513640994776,50.6,49.3,False,1,0,0,1,STANDARD
2025,0.7971840028620135,79.7,75.4,True,4,1,1,1,VOLUMEN
2025,0.6741388053564338,67.4,62.0,False,4,1,0,0,STANDARD
2025,0.6681350580940835,66.8,62.0,False,3,1,0,0,STANDARD
2025,0.6714602075584137,67.1,58.5,False,3,1,1,1,STANDARD
2025,0.7077302348717186,70.8,66.7,False,4,1,1,1,VOLUMEN
2025,0.8406562617297418,84.1,92.0,True,4,1,1,1,GOD
2025,0.36762503774700367,63.2,58.0,False,2,0,0,1,STANDARD
2025,0.7170481353642656,71.7,66.7,False,4,1,1,1,VOLUMEN
2025,0.6413865984823391,64.1,61.5,False,4,1,1,1,STANDARD
2025,0.24609397770683827,75.4,75.4,True,4,0,0,1,VOLUMEN
2025,0.30818395079518385,69.2,62.0,False,4,0,1,0,STANDARD
2025,0.18768324928582575,81.2,92.0,True,4,0,0,1,GOD
2025,0.32134700088701973,67.9,62.0,False,4,0,1,0,STANDARD
2025,0.4526017500475957,54.7,49.3,False,3,0,1,0,STANDARD
2025,0.5624264774587928,56.2,53.6,False,2,1,1,1,STANDARD
2025,0.5447258708859517,54.5,49.3,False,1,1,1,1,STANDARD
2025,0.7102437541398011,71.0,63.2,False,4,1,1,1,STANDARD
2025,0.8712864153077781,87.1,81.8,True,4,1,0,0,GOD
2025,0.2401652738186881,76.0,75.4,False,4,0,0,1,VOLUMEN
2025,0.3996449710809438,60.0,61.5,False,3,0,0,1,STANDARD
2025,0.28763614532529524,71.2,66.7,False,4,0,1,0,VOLUMEN
2025,0.5967732679508316,59.7,50.1,False,3,1,1,1,STANDARD
2025,0.6976419074455319,69.8,62.0,False,4,1,1,1,STANDARD
2025,0.31645435111904463,68.4,58.5,False,4,0,0,1,STANDARD
2025,0.8556466026861703,85.6,81.8,True,4,1,1,1,GOD
2025,0.6775891260667447,67.8,62.0,False,4,1,1,1,STANDARD
2025,0.30456215731665176,69.5,62.0,False,4,0,0,1,STANDARD
2025,0.5137336286485371,51.4,49.3,False,3,1,0,0,STANDARD
2025,0.48791075168161663,51.2,49.3,False,2,0,1,0,STANDARD
2025,0.35855276862936764,64.1,61.5,False,3,0,0,1,STANDARD
2025,0.677103663414583,67.7,58.5,False,4,1,0,0,STANDARD
2025,0.4110192518037915,58.9,53.6,False,3,0,0,1,STANDARD
2025,0.6482408872619317,64.8,61.5,False,2,1,0,0,STANDARD
2025,0.6558739835282282,65.6,62.0,False,4,1,0,0,STANDARD
2025,0.8844078704527086,88.4,81.8,True,4,1,1,1,GOD
2025,0.551825593210495,55.2,53.6,False,4,1,1,1,STANDARD
2025,0.646639049402769,64.7,61.5,False,4,1,0,0,STANDARD
2025,0.49583142791772067,50.4,49.3,False,2,0,1,0,STANDARD
2025,0.4293868555669415,57.1,53.6,False,4,0,0,1,STANDARD
2025,0.24953389276171195,75.0,75.4,True,3,0,0,1,VOLUMEN
2025,0.6354646653291572,63.5,61.5,False,4,1,0,0,STANDARD
2025,0.42752806532593135,57.2,53.6,False,4,0,0,1,STANDARD
2025,0.42580558177900385,57.4,53.6,False,3,0,1,0,STANDARD
2025,0.3073495832325618,69.3,62.0,False,4,0,0,1,STANDARD
2025,0.7667734511510038,76.7,75.4,False,2,1,0,0,VOLUMEN
2025,0.4920782117626534,50.8,45.8,False,1,0,1,0,STANDARD
2025,0.4895154182683289,51.0,49.3,False,3,0,0,1,STANDARD
2025,0.5993595642873966,59.9,53.6,False,4,1,0,0,STANDARD
2025,0.5937395547126132,59.4,53.6,False,4,1,1,1,STANDARD
2025,0.4388190766224084,56.1,53.6,False,4,0,0,1,STANDARD
2025,0.40172729881107794,59.8,53.6,False,4,0,0,1,STANDARD
2025,0.4492922396997803,55.1,53.6,False,3,0,0,1,STANDARD
2025,0.39169905167534347,60.8,61.5,False,4,0,1,0,STANDARD
2025,0.3707426398817355,62.9,61.5,False,3,0,1,0,STANDARD
2025,0.5821451658749264,58.2,53.6,False,3,1,0,0,STANDARD
2025,0.6619280513388844,66.2,62.0,False,3,1,0,0,STANDARD
2025,0.4671328817775069,53.3,49.3,False,3,0,0,1,STANDARD
2025,0.7122032896102567,71.2,66.7,False,4,1,1,1,VOLUMEN
2025,0.18841014979315274,81.2,92.0,False,4,0,0,1,SNIPER
2025,0.4876696614628104,51.2,49.3,False,3,0,1,0,STANDARD
2025,0.2370500761083391,76.3,75.4,False,4,0,0,1,VOLUMEN
2025,0.6031806367473823,60.3,61.5,False,4,1,1,1,STANDARD
2025,0.23185998517652373,76.8,75.4,True,4,0,1,0,VOLUMEN
2025,0.6766431891834469,67.7,62.0,False,4,1,0,0,STANDARD
2025,0.3223278174859059,67.8,62.0,False,3,0,0,1,STANDARD
2025,0.5502836051678678,55.0,53.6,False,3,1,0,0,STANDARD
2025,0.8484908454060714,84.8,92.0,True,4,1,1,1,GOD
2025,0.7015025830506331,70.2,63.2,False,3,1,1,1,STANDARD
2025,0.40856100753617763,59.1,53.6,False,3,0,0,1,STANDARD
2025,0.25695480414101646,74.3,66.7,True,4,0,0,1,VOLUMEN
2025,0.5113521441833555,51.1,49.3,False,4,1,0,0,STANDARD
2025,0.42172345505838743,57.8,53.6,False,2,0,1,0,STANDARD
2025,0.32815413714038805,67.2,62.0,False,4,0,1,0,STANDARD
2025,0.5069465620340763,50.7,49.3,False,4,1,1,1,STANDARD
2025,0.29516822768442097,70.5,66.7,False,3,0,1,0,VOLUMEN
2025,0.4121919457344255,58.8,53.6,False,2,0,0,1,STANDARD
2025,0.5424665644928437,54.2,49.3,False,4,1,1,1,STANDARD
2025,0.3674353124895297,63.3,61.5,False,4,0,1,0,STANDARD
2025,0.5535895512442258,55.4,53.6,False,4,1,1,1,STANDARD
2025,0.565609149471461,56.6,53.6,False,4,1,1,1,STANDARD
2025,0.451240222096437,54.9,49.3,False,3,0,1,0,STANDARD
2025,0.5046751286032816,50.5,49.3,False,4,1,1,1,STANDARD
2025,0.5691482144395241,56.9,53.6,False,4,1,1,1,STANDARD
2025,0.6789813736105087,67.9,62.0,False,4,1,0,0,STANDARD
2025,0.36328620302765796,63.7,58.0,False,3,0,0,1,STANDARD
2025,0.3167754409193639,68.3,62.0,False,4,0,1,0,STANDARD
2025,0.343393009699583,65.7,62.0,False,4,0,1,0,STANDARD
2025,0.21461029381740934,78.5,75.4,True,4,0,0,1,VOLUMEN
2025,0.5985940677814031,59.9,53.6,False,4,1,0,0,STANDARD
2025,0.21691246590568045,78.3,75.4,False,4,0,1,0,VOLUMEN
2025,0.3905050046861378,60.9,58.0,False,3,0,1,0,STANDARD
2025,0.2687016899473335,73.1,66.7,True,4,0,0,1,VOLUMEN
2025,0.3788552280670383,62.1,61.5,False,4,0,0,1,STANDARD
2025,0.4628696024797607,53.7,49.3,False,4,0,0,1,STANDARD
2025,0.5546953192849744,55.5,53.6,False,3,1,0,0,STANDARD
2025,0.32590732988158394,67.4,62.0,False,4,0,1,0,STANDARD
2025,0.5064193916241336,50.6,49.3,False,3,1,0,0,STANDARD
2025,0.2326189050794012,76.7,75.4,True,4,0,0,1,VOLUMEN
2025,0.5918286993727956,59.2,53.6,False,4,1,1,1,STANDARD
2025,0.4794513692209464,52.1,49.3,False,1,0,0,1,STANDARD
2025,0.4737708696618453,52.6,49.3,False,3,0,1,0,STANDARD
2025,0.7082171403535638,70.8,66.7,False,4,1,1,1,VOLUMEN
2025,0.6611865320490367,66.1,62.0,False,4,1,0,0,STANDARD
2025,0.4396509209259724,56.0,50.1,False,3,0,0,1,STANDARD
2025,0.26444713422227156,73.6,63.2,False,4,0,1,0,STANDARD
2025,0.821274831092263,82.1,92.0,True,4,1,1,1,GOD
2025,0.7582544310279719,75.8,75.4,False,4,1,0,0,VOLUMEN
2025,0.5389039320907798,53.9,49.3,False,4,1,1,1,STANDARD
2025,0.47367291099998915,52.6,49.3,False,3,0,1,0,STANDARD
2025,0.4920285782924094,50.8,49.3,False,3,0,0,1,STANDARD
2025,0.3410278359649757,65.9,62.0,False,3,0,1,0,STANDARD
2025,0.5817477864506648,58.2,53.6,False,1,1,1,1,STANDARD
2025,0.3012656593010348,69.9,62.0,False,4,0,0,1,STANDARD
2025,0.5473110051265702,54.7,49.3,False,4,1,1,1,STANDARD
2025,0.8226470916337246,82.3,92.0,True,4,1,1,1,GOD
2025,0.4073483803110959,59.3,53.6,False,4,0,1,0,STANDARD
2025,0.4096553223456972,59.0,53.6,False,1,0,0,1,STANDARD
2025,0.4541714143974576,54.6,49.3,False,3,0,0,1,STANDARD
2025,0.4381030513311238,56.2,53.6,False,4,0,0,1,STANDARD
2025,0.6754147963550085,67.5,62.0,False,3,1,0,0,STANDARD
2025,0.2666675830121471,73.3,66.7,False,4,0,0,1,VOLUMEN
2025,0.5676828419203984,56.8,53.6,False,2,1,0,0,STANDARD
2025,0.5716558700655605,57.2,53.6,False,3,1,1,1,STANDARD
2025,0.3265508528763689,67.3,62.0,False,4,0,1,0,STANDARD
2025,0.5610007026716575,56.1,53.6,False,3,1,0,0,STANDARD
2025,0.32910874398159434,67.1,62.0,False,4,0,1,0,STANDARD
2025,0.5067673173754,50.7,49.3,False,1,1,1,1,STANDARD
2025,0.50262489114725,50.3,49.3,False,2,1,0,0,STANDARD
2025,0.39751463533668246,60.2,61.5,False,4,0,0,1,STANDARD
2025,0.5410107166334276,54.1,49.3,False,1,1,1,1,STANDARD
2025,0.2700903847540614,73.0,66.7,True,4,0,0,1,VOLUMEN
2025,0.5290031936000348,52.9,49.3,False,4,1,1,1,STANDARD
2025,0.40978334369440766,59.0,53.6,False,3,0,0,1,STANDARD
2025,0.2872230364816732,71.3,66.7,False,4,0,0,1,VOLUMEN
2025,0.32396782341143193,67.6,62.0,False,4,0,0,1,STANDARD
2025,0.3648714727313989,63.5,58.0,False,4,0,1,0,STANDARD
2025,0.30896503524483493,69.1,62.0,False,4,0,0,1,STANDARD
2025,0.356295610069639,64.4,58.0,False,2,0,0,1,STANDARD
2025,0.4679035226552738,53.2,49.3,False,3,0,0,1,STANDARD
2025,0.547329396370905,54.7,45.8,False,1,1,1,1,STANDARD
2025,0.6779555437763102,67.8,62.0,False,1,1,1,1,STANDARD
2025,0.6618926235164239,66.2,58.5,False,2,1,1,1,STANDARD
2025,0.5991773229125346,59.9,53.6,False,3,1,0,0,STANDARD
2025,0.6606711452584872,66.1,62.0,False,4,1,1,1,STANDARD
2025,0.344128082375424,65.6,58.5,False,1,0,1,0,STANDARD
2025,0.34447844395650407,65.6,62.0,False,4,0,0,1,STANDARD
2025,0.7950161569404305,79.5,75.4,False,4,1,1,1,VOLUMEN
2025,0.6043919812964228,60.4,61.5,False,4,1,1,1,STANDARD
2025,0.5318168875147753,53.2,45.8,False,1,1,1,1,STANDARD
2025,0.37827660910872996,62.2,61.5,False,4,0,1,0,STANDARD
2025,0.7148253070485455,71.5,66.7,False,4,1,1,1,VOLUMEN
2025,0.5004894944909754,50.0,49.3,False,4,1,0,0,STANDARD
2025,0.35418773417470334,64.6,61.5,False,3,0,1,0,STANDARD
2025,0.607313758324637,60.7,61.5,False,4,1,0,0,STANDARD
2025,0.37823546041898887,62.2,61.5,False,3,0,0,1,STANDARD
2025,0.6594243235601054,65.9,62.0,False,2,1,1,1,STANDARD
2025,0.8140306206306014,81.4,92.0,True,4,1,1,1,GOD
2025,0.7223480022120937,72.2,66.7,False,4,1,1,1,VOLUMEN
2025,0.6116371081674565,61.2,61.5,False,4,1,1,1,STANDARD
2025,0.6811767382071237,68.1,58.5,False,3,1,1,1,STANDARD
2025,0.7403185538889591,74.0,66.7,False,4,1,0,0,VOLUMEN
2025,0.5959704649301063,59.6,53.6,False,4,1,1,1,STANDARD
2025,0.43969654451290546,56.0,53.6,False,2,0,1,0,STANDARD
2025,0.6089622104796837,60.9,61.5,False,1,1,0,0,STANDARD
2025,0.6701304351490596,67.0,62.0,False,2,1,1,1,STANDARD
2025,0.5538618887649646,55.4,53.6,False,4,1,0,0,STANDARD
2025,0.5190548260985584,51.9,49.3,False,4,1,0,0,STANDARD
2025,0.584939703417659,58.5,53.6,False,3,1,0,0,STANDARD
2025,0.6813069622073364,68.1,58.5,False,4,1,1,1,STANDARD
2025,0.637280491874556,63.7,61.5,False,4,1,1,1,STANDARD
2025,0.4873402014827838,51.3,49.3,False,4,0,1,0,STANDARD
2025,0.7896165183718455,79.0,75.4,False,4,1,1,1,VOLUMEN
2025,0.48831321038167924,51.2,49.3,False,4,0,1,0,STANDARD
2025,0.7031258815334773,70.3,63.2,False,3,1,1,1,STANDARD
2025,0.5456446774126751,54.6,49.3,False,3,1,1,1,STANDARD
2025,0.5277126807153242,52.8,49.3,False,2,1,1,1,STANDARD
2025,0.697661652955721,69.8,62.0,False,4,1,1,1,STANDARD
2025,0.6254495087909568,62.5,61.5,False,4,1,1,1,STANDARD
2025,0.3471240764098326,65.3,62.0,False,4,0,0,1,STANDARD
2025,0.29080444035383635,70.9,66.7,False,4,0,0,1,VOLUMEN
2025,0.7430046760850844,74.3,66.7,False,3,1,1,1,VOLUMEN
2025,0.29713514238499306,70.3,66.7,False,4,0,0,1,VOLUMEN
2025,0.4108714400246953,58.9,53.6,False,4,0,1,0,STANDARD
2025,0.26280790431516915,73.7,66.7,False,4,0,1,0,VOLUMEN
2025,0.6139452464778544,61.4,61.5,False,4,1,0,0,STANDARD
2025,0.4249131652264923,57.5,53.6,False,2,0,0,1,STANDARD
2025,0.6267854247846535,62.7,61.5,False,3,1,1,1,STANDARD
2025,0.63832874851351,63.8,61.5,False,4,1,1,1,STANDARD
2025,0.4972888914435888,50.3,49.3,False,1,0,0,1,STANDARD
2025,0.3065039634843944,69.3,62.0,False,4,0,1,0,STANDARD
2025,0.4847933551974692,51.5,49.3,False,4,0,1,0,STANDARD
2025,0.7653762473956273,76.5,75.4,False,4,1,1,1,VOLUMEN
2025,0.6129842592092805,61.3,61.5,False,3,1,1,1,STANDARD
2025,0.679562235676257,68.0,62.0,False,4,1,0,0,STANDARD
2025,0.7459054591593807,74.6,66.7,False,4,1,1,1,VOLUMEN
2025,0.7426619926717862,74.3,66.7,False,4,1,1,1,VOLUMEN
2025,0.6660997778475256,66.6,62.0,False,3,1,1,1,STANDARD
2025,0.47298140867528643,52.7,49.3,False,4,0,1,0,STANDARD
2025,0.5074672752793001,50.7,49.3,False,3,1,1,1,STANDARD
2025,0.4767593267242223,52.3,49.3,False,2,0,0,1,STANDARD
2025,0.6878485109948551,68.8,62.0,False,4,1,0,0,STANDARD
2025,0.6517100997961074,65.2,62.0,False,4,1,0,0,STANDARD
2025,0.7516832053467697,75.2,71.9,False,4,1,0,0,VOLUMEN
2025,0.20908186462615305,79.1,75.4,True,4,0,0,1,VOLUMEN
2025,0.6772729444486854,67.7,62.0,False,4,1,1,1,STANDARD
2025,0.49264520574574017,50.7,45.8,False,1,0,1,0,STANDARD
2025,0.5338373313609651,53.4,49.3,False,4,1,0,0,STANDARD
2025,0.737500584185118,73.8,66.7,True,4,1,0,0,VOLUMEN
2025,0.5720114063029118,57.2,53.6,False,2,1,0,0,STANDARD
2025,0.6286870286077326,62.9,61.5,False,3,1,1,1,STANDARD
2025,0.28300991408928095,71.7,66.7,False,2,0,0,1,VOLUMEN
2025,0.3910058482269009,60.9,61.5,False,4,0,0,1,STANDARD
2025,0.7104309376475973,71.0,63.2,False,4,1,0,0,STANDARD
2025,0.77708211419675,77.7,75.4,True,4,1,1,1,VOLUMEN
2025,0.7007275907177272,70.1,66.7,False,4,1,0,0,VOLUMEN
2025,0.6490803996670481,64.9,61.5,False,4,1,1,1,STANDARD
2025,0.7166210260201588,71.7,66.7,False,4,1,1,1,VOLUMEN
2025,0.6610356425721728,66.1,62.0,False,1,1,0,0,STANDARD
2025,0.5253812860277378,52.5,49.3,False,4,1,0,0,STANDARD
2025,0.6095641041323255,61.0,61.5,False,4,1,1,1,STANDARD
2025,0.34202281952857333,65.8,62.0,False,1,0,1,0,STANDARD
2025,0.7676621979658974,76.8,75.4,True,4,1,0,0,VOLUMEN
2025,0.5963626567199297,59.6,53.6,False,2,1,1,1,STANDARD
2025,0.5170098617955391,51.7,49.3,False,2,1,1,1,STANDARD
2025,0.5142404390901436,51.4,49.3,False,1,1,1,1,STANDARD
2025,0.5207027107912789,52.1,49.3,False,2,1,0,0,STANDARD
2025,0.5527571606874582,55.3,53.6,False,4,1,0,0,STANDARD
2025,0.4643597065603073,53.6,49.3,False,4,0,0,1,STANDARD
2025,0.8322186019790553,83.2,74.9,True,4,1,1,1,VOLUMEN
2025,0.3348863802442083,66.5,62.0,False,1,0,0,1,STANDARD
2025,0.7840877797452999,78.4,75.4,True,4,1,0,0,VOLUMEN
2025,0.7304189403380233,73.0,63.2,False,4,1,1,1,STANDARD
2025,0.47218834629152284,52.8,49.3,False,4,0,1,0,STANDARD
2025,0.18997278143021473,81.0,92.0,True,4,0,0,1,GOD
2025,0.7740839362873918,77.4,75.4,True,4,1,0,0,VOLUMEN
2025,0.5636013869449533,56.4,53.6,False,3,1,1,1,STANDARD
2025,0.6091735100488931,60.9,61.5,False,4,1,1,1,STANDARD
2025,0.7406054577988102,74.1,66.7,False,4,1,1,1,VOLUMEN
2025,0.6541188063049636,65.4,62.0,False,3,1,1,1,STANDARD
2025,0.689160553904134,68.9,62.0,False,4,1,0,0,STANDARD
2025,0.5554352833434902,55.5,53.6,False,2,1,0,0,STANDARD
2025,0.37328541248392677,62.7,61.5,False,4,0,0,1,STANDARD
2025,0.5260027836430452,52.6,49.3,False,4,1,1,1,STANDARD
2025,0.694000683888167,69.4,62.0,False,4,1,0,0,STANDARD
2025,0.3210083718983843,67.9,62.0,False,3,0,0,1,STANDARD
2025,0.27908512125962465,72.1,63.2,False,3,0,0,1,STANDARD
2025,0.8148807112476363,81.5,92.0,True,4,1,1,1,GOD
2025,0.4305396704561188,56.9,53.6,False,4,0,0,1,STANDARD
2025,0.765468756703208,76.5,75.4,True,4,1,1,1,VOLUMEN
2025,0.46806296113816176,53.2,49.3,False,2,0,0,1,STANDARD
2025,0.5409878044819577,54.1,49.3,False,2,1,1,1,STANDARD
2025,0.55548511685747,55.5,53.6,False,2,1,0,0,STANDARD
2025,0.6658486538545182,66.6,62.0,False,4,1,0,0,STANDARD
2025,0.7537353951476943,75.4,71.9,False,4,1,1,1,VOLUMEN
2025,0.3177512670508407,68.2,62.0,False,3,0,0,1,STANDARD
2025,0.739676803607472,74.0,66.7,False,3,1,1,1,VOLUMEN
2025,0.4659183076057233,53.4,49.3,False,2,0,0,1,STANDARD
2025,0.34629187593680616,65.4,62.0,False,4,0,1,0,STANDARD
2025,0.243656515555867,75.6,75.4,False,2,0,0,1,VOLUMEN
2025,0.5737687001863625,57.4,53.6,False,3,1,1,1,STANDARD
2025,0.3172919084621145,68.3,62.0,False,1,0,0,1,STANDARD
2025,0.7678055962621971,76.8,75.4,False,4,1,0,0,VOLUMEN
2025,0.7298973709864552,73.0,66.7,True,4,1,0,0,VOLUMEN
2025,0.7260403914352063,72.6,66.7,True,4,1,1,1,VOLUMEN
2025,0.7616535835700827,76.2,75.4,True,4,1,0,0,VOLUMEN
2025,0.642794773017076,64.3,61.5,False,3,1,1,1,STANDARD
2025,0.22628534560387406,77.4,75.4,True,3,0,0,1,VOLUMEN
2025,0.6450534243139299,64.5,61.5,False,4,1,0,0,STANDARD
2025,0.45241930390390517,54.8,49.3,False,2,0,0,1,STANDARD
2025,0.4138403560170872,58.6,53.6,False,4,0,1,0,STANDARD
2025,0.4870715304634925,51.3,49.3,False,2,0,1,0,STANDARD
2025,0.49745904710000954,50.3,49.3,False,1,0,1,0,STANDARD
2025,0.7412263185487619,74.1,66.7,False,3,1,0,0,VOLUMEN
2025,0.523646722168218,52.4,45.8,False,1,1,1,1,STANDARD
2025,0.7557853930249949,75.6,75.4,False,4,1,1,1,VOLUMEN
2025,0.6023809911658028,60.2,61.5,False,4,1,1,1,STANDARD
2025,0.4688958151146649,53.1,49.3,False,2,0,1,0,STANDARD
2025,0.33552962197551,66.4,58.5,False,1,0,0,1,STANDARD
2025,0.7693341899944913,76.9,75.4,True,4,1,1,1,VOLUMEN
2025,0.408958510265132,59.1,53.6,False,2,0,0,1,STANDARD
2025,0.3330347319359262,66.7,62.0,False,4,0,0,1,STANDARD
2025,0.5740907917138778,57.4,53.6,False,4,1,1,1,STANDARD
2025,0.552978174555056,55.3,53.6,False,2,1,1,1,STANDARD
2025,0.3714100277594271,62.9,58.0,False,3,0,0,1,STANDARD
2025,0.8024980523629011,80.2,92.0,True,4,1,1,1,GOD
2025,0.2590741490732543,74.1,66.7,True,3,0,1,0,VOLUMEN
2025,0.6914656092359605,69.1,58.5,False,3,1,0,0,STANDARD
2025,0.7595455295831609,76.0,75.4,False,4,1,0,0,VOLUMEN
2025,0.2662881613234836,73.4,66.7,False,4,0,1,0,VOLUMEN
2025,0.40422091036938274,59.6,53.6,False,3,0,0,1,STANDARD
2025,0.4748825794040069,52.5,49.3,False,1,0,1,0,STANDARD
2025,0.5144158872050699,51.4,49.3,False,4,1,1,1,STANDARD
2025,0.557702660428308,55.8,53.6,False,2,1,1,1,STANDARD
2025,0.4377466661100662,56.2,53.6,False,3,0,0,1,STANDARD
2025,0.7342707951900077,73.4,66.7,False,4,1,0,0,VOLUMEN
2025,0.34701958669097216,65.3,62.0,False,1,0,0,1,STANDARD
2025,0.2848962294306033,71.5,63.2,False,2,0,1,0,STANDARD
2025,0.4829965256980785,51.7,49.3,False,1,0,0,1,STANDARD
2025,0.4947392683556448,50.5,49.3,False,4,0,0,1,STANDARD
2025,0.30563601677641833,69.4,62.0,False,3,0,0,1,STANDARD
2025,0.5873331399220664,58.7,53.6,False,3,1,1,1,STANDARD
2025,0.4911668600853417,50.9,49.3,False,4,0,0,1,STANDARD
2025,0.6444389362154733,64.4,61.5,False,4,1,1,1,STANDARD
2025,0.23558447713545466,76.4,71.9,False,2,0,0,1,VOLUMEN
2025,0.5421591961626745,54.2,49.3,False,1,1,1,1,STANDARD
2025,0.7196175956239151,72.0,66.7,False,4,1,0,0,VOLUMEN
2025,0.6446514373238841,64.5,61.5,False,4,1,1,1,STANDARD
2025,0.44948448918142947,55.1,53.6,False,2,0,1,0,STANDARD
2025,0.7279135044772517,72.8,66.7,True,4,1,1,1,VOLUMEN
2025,0.5138929432600488,51.4,49.3,False,1,1,0,0,STANDARD
2025,0.19628782260386815,80.4,92.0,True,4,0,1,0,GOD
2025,0.5486369665145526,54.9,49.3,False,3,1,1,1,STANDARD
2025,0.5893410570803359,58.9,53.6,False,4,1,0,0,STANDARD
2025,0.1652493905491065,83.5,92.0,True,4,0,0,1,GOD
2025,0.457010578062249,54.3,49.3,False,3,0,0,1,STANDARD
2025,0.22479075521444042,77.5,71.9,False,4,0,0,1,VOLUMEN
2025,0.2352566689312561,76.5,75.4,False,3,0,0,1,VOLUMEN
2025,0.1766731518953814,82.3,92.0,True,4,0,1,0,GOD
2025,0.7518851530440264,75.2,75.4,True,4,1,1,1,VOLUMEN
2025,0.5296052029403095,53.0,45.8,False,4,1,0,0,STANDARD
2025,0.7574896476292717,75.7,75.4,False,4,1,0,0,VOLUMEN
2025,0.38639682565040306,61.4,61.5,False,4,0,0,1,STANDARD
2025,0.20697911746648864,79.3,75.4,True,4,0,0,1,VOLUMEN
2025,0.3434035105572988,65.7,62.0,False,4,0,0,1,STANDARD
2025,0.48860943631541,51.1,49.3,False,2,0,1,0,STANDARD
2025,0.8291223197185448,82.9,74.9,True,4,1,1,1,VOLUMEN
2025,0.4246579369091132,57.5,53.6,False,3,0,1,0,STANDARD
2025,0.6350876362332323,63.5,61.5,False,2,1,1,1,STANDARD
2025,0.23068869113941662,76.9,75.4,False,4,0,0,1,VOLUMEN
2025,0.3354017884754091,66.5,62.0,False,2,0,1,0,STANDARD
2025,0.18310750665424633,81.7,92.0,True,4,0,0,1,GOD
2025,0.3383962549008753,66.2,62.0,False,3,0,1,0,STANDARD
2025,0.8145160301385171,81.5,92.0,True,4,1,1,1,GOD
2025,0.36592051856916985,63.4,61.5,False,3,0,1,0,STANDARD
2025,0.38041913148889217,62.0,61.5,False,2,0,0,1,STANDARD
2025,0.5213770224997035,52.1,45.8,False,1,1,0,0,STANDARD
2025,0.6717833678191021,67.2,62.0,False,2,1,0,0,STANDARD
2025,0.24823012853314766,75.2,75.4,False,4,0,0,1,VOLUMEN
2025,0.6886992898131213,68.9,62.0,False,3,1,1,1,STANDARD
2025,0.8175560861687402,81.8,92.0,True,4,1,1,1,GOD
2025,0.6398750483601584,64.0,61.5,False,2,1,1,1,STANDARD
2025,0.3584269585216462,64.2,61.5,False,4,0,0,1,STANDARD
2025,0.4141163636614736,58.6,53.6,False,4,0,0,1,STANDARD
2025,0.6107588215037609,61.1,61.5,False,2,1,1,1,STANDARD
2025,0.4166771795952372,58.3,53.6,False,3,0,0,1,STANDARD
2025,0.6658648976798618,66.6,62.0,False,4,1,0,0,STANDARD
2025,0.5747483291757663,57.5,53.6,False,3,1,0,0,STANDARD
2025,0.41862455156564127,58.1,53.6,False,4,0,0,1,STANDARD
2025,0.6709263200242885,67.1,62.0,False,4,1,1,1,STANDARD
2025,0.6911957053236504,69.1,62.0,False,3,1,1,1,STANDARD
2025,0.24269163071335584,75.7,71.9,False,4,0,0,1,VOLUMEN
2025,0.7358722480782547,73.6,66.7,False,4,1,1,1,VOLUMEN
2025,0.442084641141554,55.8,53.6,False,3,0,0,1,STANDARD
2025,0.2740487662090039,72.6,66.7,True,3,0,1,0,VOLUMEN
2025,0.5603131748506534,56.0,53.6,False,4,1,1,1,STANDARD
2025,0.4426218167290271,55.7,53.6,False,3,0,0,1,STANDARD
2025,0.45338700352720374,54.7,49.3,False,1,0,1,0,STANDARD
2025,0.24539929707683286,75.5,75.4,True,4,0,0,1,VOLUMEN
2025,0.5742946561842598,57.4,53.6,False,2,1,1,1,STANDARD
2025,0.6795721065059986,68.0,62.0,False,4,1,0,0,STANDARD
2025,0.30367220110378235,69.6,62.0,False,3,0,1,0,STANDARD
2025,0.20254829113793035,79.7,75.4,False,4,0,0,1,VOLUMEN
2025,0.8133426823103013,81.3,92.0,True,4,1,1,1,GOD
2025,0.2562272836395499,74.4,66.7,True,4,0,1,0,VOLUMEN
2025,0.7319961253084822,73.2,63.2,False,4,1,1,1,STANDARD
2025,0.7059529016684198,70.6,66.7,False,4,1,1,1,VOLUMEN
2025,0.33486303553738034,66.5,58.5,False,1,0,1,0,STANDARD
